     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3909500 2599500  1  6  3   1.1 1006  98  1.1 4  3.5  83    0    0 246 -328  2
3909500 2599500  1  6  4   0.6 1006  74  1.0 4  3.5  86    0    0 255 -328  2
3909500 2599500  1  6  5   0.6 1006 131  1.0 6  3.4  86    0    0 263 -328  2
3909500 2599500  1  6  6   1.5 1006 121  1.2 8  3.4  84    0    0 281 -330  2
3909500 2599500  1  6  7   3.4 1005 157  0.9 8  3.8  83    0    0 293 -330  2
3909500 2599500  1  6  8   3.9 1005 185  1.7 8  4.1  83    0    0 296 -329  2
3909500 2599500  1  6  9   3.7 1006 153  1.7 8  4.2  83    0    1 297 -326  2
3909500 2599500  1  6 10   3.6 1006 184  1.8 8  4.2  85    0    8 295 -323  2
3909500 2599500  1  6 11   3.6 1006 199  2.6 8  4.3  86    0   35 294 -326  2
3909500 2599500  1  6 12   3.5 1007 194  2.5 8  4.3  87    0   27 292 -331  2
3909500 2599500  1  6 13   3.6 1007 208  2.1 8  4.4  89    0   75 291 -335  2
3909500 2599500  1  6 14   3.5 1006 177  3.1 8  4.5  90    0   51 291 -338  2
3909500 2599500  1  6 15   3.8 1006 182  3.1 8  4.5  90    0   41 293 -338  2
3909500 2599500  1  6 16   4.0 1005 186  2.9 8  4.5  89    0   31 296 -336  2
3909500 2599500  1  6 17   4.4 1006 187  3.7 8  4.5  88    0    4 299 -333  2
3909500 2599500  1  6 18   4.8 1005 200  4.5 8  4.6  86    0    0 303 -331  2
3909500 2599500  1  6 19   4.7 1005 203  3.6 8  4.6  86    0    0 306 -331  2
3909500 2599500  1  6 20   4.9 1005 204  2.8 8  4.7  88    0    0 311 -333  2
3909500 2599500  1  6 21   5.0 1006 202  3.2 8  4.8  88    0    0 313 -334  2
3909500 2599500  1  6 22   5.2 1006 201  3.8 8  4.8  87    0    0 316 -334  2
3909500 2599500  1  6 23   5.3 1006 204  4.0 8  4.8  86    0    0 318 -335  2
3909500 2599500  1  6 24   5.6 1006 193  3.0 8  4.8  85    0    0 320 -335  2
3909500 2599500  1  7  1   6.2 1006 208  2.5 8  4.9  84    0    0 322 -334  2
3909500 2599500  1  7  2   6.0 1006 205  3.1 8  5.0  84    0    0 324 -333  2
3909500 2599500  1  7  3   6.0 1007 215  1.9 8  5.1  86    0    0 325 -333  2
3909500 2599500  1  7  4   5.5 1007 142  1.0 8  5.1  88    0    0 324 -332  2
3909500 2599500  1  7  5   5.9 1008 208  1.7 8  5.1  88    0    0 323 -331  2
3909500 2599500  1  7  6   4.7 1008 200  1.9 5  4.9  89    0    0 301 -328  2
3909500 2599500  1  7  7   5.1 1008 192  1.7 6  4.9  90    0    0 287 -324  2
3909500 2599500  1  7  8   5.5 1009 225  1.0 7  5.0  90    0    0 299 -322  2
3909500 2599500  1  7  9   5.6 1009 234  1.6 7  5.1  89    0    5 304 -322  2
3909500 2599500  1  7 10   5.5 1010 230  2.4 6  5.1  90   21   53 297 -324  2
3909500 2599500  1  7 11   6.6 1010 214  2.0 4  5.2  89   58   94 279 -329  2
3909500 2599500  1  7 12   7.3 1010 233  2.4 6  5.3  85   39  130 282 -335  2
3909500 2599500  1  7 13   7.4 1010 245  2.5 5  5.3  82   33  140 290 -338  2
3909500 2599500  1  7 14   7.9 1010 249  2.6 6  5.3  81   18  122 291 -339  2
3909500 2599500  1  7 15   8.0 1010 203  3.3 6  5.2  78   18   94 296 -339  2
3909500 2599500  1  7 16   8.2 1009 220  2.5 6  5.1  75   12   50 294 -339  2
3909500 2599500  1  7 17   7.8 1009 178  1.9 5  4.9  74    0    8 286 -338  2
3909500 2599500  1  7 18   7.4 1008 190  2.5 5  4.9  76    0    0 279 -335  2
3909500 2599500  1  7 19   6.4 1008 188  2.5 5  4.9  79    0    0 277 -332  2
3909500 2599500  1  7 20   6.1 1008 188  2.4 6  4.9  83    0    0 281 -329  2
3909500 2599500  1  7 21   6.5 1008 178  2.4 8  5.1  85    0    0 297 -328  2
3909500 2599500  1  7 22   6.6 1008 183  1.9 7  5.2  85    0    0 303 -324  2
3909500 2599500  1  7 23   6.3 1008 198  1.8 7  5.1  85    0    0 297 -321  2
3909500 2599500  1  7 24   6.4 1008 184  1.8 7  5.0  84    0    0 297 -318  2
3909500 2599500  1  8  1   5.3 1007 228  0.6 7  4.8  83    0    0 297 -317  2
3909500 2599500  1  8  2   5.2 1007 190  1.8 5  4.7  84    0    0 287 -316  2
3909500 2599500  1  8  3   5.5 1007 208  2.4 5  4.7  83    0    0 280 -316  2
3909500 2599500  1  8  4   6.0 1007 228  3.7 7  4.6  80    0    0 294 -318  2
3909500 2599500  1  8  5   6.2 1007 216  4.4 7  4.4  74    0    0 307 -320  2
3909500 2599500  1  8  6   6.1 1006 217  3.2 8  4.1  70    0    0 313 -321  2
3909500 2599500  1  8  7   6.0 1006 224  3.2 8  4.1  69    0    0 320 -321  2
3909500 2599500  1  8  8   6.2 1006 221  3.2 6  4.0  67    0    0 309 -322  2
3909500 2599500  1  8  9   5.7 1006 196  3.4 6  3.9  67    0    4 296 -322  2
3909500 2599500  1  8 10   5.9 1007 201  3.3 6  4.0  69    6   50 297 -323  2
3909500 2599500  1  8 11   6.0 1007 206  3.8 6  4.1  70    5   78 298 -325  2
3909500 2599500  1  8 12   6.1 1007 201  4.7 7  4.1  71    1   86 305 -327  2
3909500 2599500  1  8 13   6.4 1007 207  3.4 7  4.2  71    4  113 311 -331  2
3909500 2599500  1  8 14   6.6 1006 201  3.6 6  4.4  73    2   99 306 -333  2
3909500 2599500  1  8 15   7.0 1006 213  3.6 5  4.6  74   13  102 296 -333  2
3909500 2599500  1  8 16   7.0 1006 231  3.0 8  4.6  74    2   41 308 -333  2
3909500 2599500  1  8 17   6.9 1006 208  2.3 8  4.7  75    0    4 326 -332  2
3909500 2599500  1  8 18   6.9 1006 213  2.4 8  4.8  77    0    0 325 -330  2
3909500 2599500  1  8 19   7.0 1006 230  2.8 8  4.8  77    0    0 325 -330  2
3909500 2599500  1  8 20   6.4 1006 219  2.7 8  4.9  80    0    0 325 -329  2
3909500 2599500  1  8 21   6.4 1006 218  2.0 8  5.0  83    0    0 324 -329  2
3909500 2599500  1  8 22   6.1 1006 207  2.2 8  5.0  84    0    0 323 -329  2
3909500 2599500  1  8 23   5.9 1006 236  1.6 8  5.1  87    0    0 322 -328  2
3909500 2599500  1  8 24   6.0 1006 182  1.6 8  5.2  88    0    0 321 -328  2
3909500 2599500  1  9  1   6.0 1006 205  2.2 8  5.2  90    0    0 321 -327  2
3909500 2599500  1  9  2   6.0 1006 214  2.3 8  5.3  90    0    0 321 -326  2
3909500 2599500  1  9  3   6.0 1006 221  1.4 8  5.3  91    0    0 321 -325  2
3909500 2599500  1  9  4   6.1 1006 216  1.5 7  5.3  91    0    0 315 -326  2
3909500 2599500  1  9  5   6.1 1006 173  0.8 8  5.4  91    0    0 315 -326  2
3909500 2599500  1  9  6   6.0 1006 263  0.8 8  5.3  91    0    0 321 -326  2
3909500 2599500  1  9  7   6.1 1006 283  0.7 7  5.3  91    0    0 315 -327  2
3909500 2599500  1  9  8   5.9 1006 265  0.9 8  5.4  91    0    0 314 -327  2
3909500 2599500  1  9  9   6.1 1006  73  0.9 8  5.4  92    0    1 320 -327  2
3909500 2599500  1  9 10   6.1 1007  34  1.7 8  5.4  91    0   20 319 -327  2
3909500 2599500  1  9 11   5.9 1007  44  2.2 6  5.3  90    6   78 306 -329  2
3909500 2599500  1  9 12   5.8 1008 350  2.1 5  5.1  88    2   98 285 -331  2
3909500 2599500  1  9 13   6.4 1008 351  2.8 7  5.1  87    0   58 291 -333  2
3909500 2599500  1  9 14   6.3 1008  33  3.0 8  5.1  85    0   53 310 -335  2
3909500 2599500  1  9 15   6.6 1008  25  2.5 8  5.0  83    0   32 316 -336  2
3909500 2599500  1  9 16   6.8 1008  27  3.5 8  4.9  81    2   42 317 -335  2
3909500 2599500  1  9 17   6.6 1008   2  2.6 6  4.8  78    0    8 304 -334  2
3909500 2599500  1  9 18   6.6 1009   8  2.4 7  4.7  77    0    0 298 -332  2
3909500 2599500  1  9 19   6.6 1010  11  3.2 8  4.7  78    0    0 307 -332  2
3909500 2599500  1  9 20   6.4 1011  17  3.0 8  4.8  79    0    0 311 -331  2
3909500 2599500  1  9 21   6.4 1011   9  3.5 8  4.7  79    0    0 310 -329  2
3909500 2599500  1  9 22   6.1 1012  12  4.1 8  4.5  76    0    0 311 -328  2
3909500 2599500  1  9 23   5.2 1013  10  3.4 8  4.3  76    0    0 310 -327  2
3909500 2599500  1  9 24   4.4 1013  11  4.8 8  4.2  78    0    0 307 -325  2
3909500 2599500  1 10  1   4.1 1014  20  3.6 8  4.1  80    0    0 307 -324  2
3909500 2599500  1 10  2   3.9 1014  18  3.5 7  4.1  80    0    0 301 -323  2
3909500 2599500  1 10  3   3.9 1015  15  3.4 7  4.0  80    0    0 295 -323  2
3909500 2599500  1 10  4   4.1 1016  12  4.1 8  3.9  76    0    0 301 -322  2
3909500 2599500  1 10  5   4.0 1016   9  4.0 8  3.7  74    0    0 305 -321  2
3909500 2599500  1 10  6   4.0 1016   6  4.0 7  3.7  73    0    0 299 -319  2
3909500 2599500  1 10  7   3.7 1017  15  4.1 8  3.7  75    0    0 297 -318  2
3909500 2599500  1 10  8   3.8 1017  23  3.5 8  3.7  75    0    0 301 -318  2
3909500 2599500  1 10  9   3.7 1018  17  4.2 8  3.7  75    0    6 301 -317  2
3909500 2599500  1 10 10   3.6 1019  22  4.0 7  3.7  75   16   53 296 -316  2
3909500 2599500  1 10 11   3.6 1019  24  4.4 7  3.7  76    5   76 290 -319  2
3909500 2599500  1 10 12   3.5 1020  16  4.3 6  3.8  77    5  107 286 -323  2
3909500 2599500  1 10 13   3.6 1020  21  4.3 6  3.8  77    2  106 282 -327  2
3909500 2599500  1 10 14   4.2 1020  12  4.1 6  3.8  76    8  113 285 -328  2
3909500 2599500  1 10 15   4.0 1020  20  3.4 4  3.8  75   34  101 275 -327  2
3909500 2599500  1 10 16   4.3 1020  21  3.4 4  3.8  74   31   55 264 -324  2
3909500 2599500  1 10 17   3.5 1020  17  2.7 4  3.7  75    4   12 263 -319  2
3909500 2599500  1 10 18   3.5 1021   1  3.2 4  3.7  76    0    0 259 -315  2
3909500 2599500  1 10 19   2.8 1021  13  3.1 5  3.5  75    0    0 262 -314  2
3909500 2599500  1 10 20   2.6 1021  21  3.1 6  3.4  76    0    0 268 -312  2
3909500 2599500  1 10 21   2.1 1021  12  2.4 5  3.4  77    0    0 265 -310  2
3909500 2599500  1 10 22   2.2 1022  15  2.4 6  3.4  77    0    0 262 -309  2
3909500 2599500  1 10 23   2.6 1022  35  1.7 6  3.4  77    0    0 266 -308  2
3909500 2599500  1 10 24   2.9 1022  46  1.8 5  3.5  76    0    0 262 -308  2
3909500 2599500  1 11  1   2.6 1022  12  1.7 5  3.5  76    0    0 257 -308  2
3909500 2599500  1 11  2   2.7 1022  19  1.7 5  3.5  76    0    0 257 -308  2
3909500 2599500  1 11  3   2.9 1022  43  1.7 6  3.5  76    0    0 260 -307  2
3909500 2599500  1 11  4   2.7 1022 358  2.4 6  3.5  76    0    0 264 -306  2
3909500 2599500  1 11  5   2.9 1023  46  1.7 8  3.5  76    0    0 272 -305  2
3909500 2599500  1 11  6   2.8 1023  86  1.0 8  3.5  75    0    0 281 -303  2
3909500 2599500  1 11  7   2.6 1023  65  1.5 6  3.5  76    0    0 272 -302  2
3909500 2599500  1 11  8   3.0 1023  42  2.3 7  3.5  76    0    0 268 -300  2
3909500 2599500  1 11  9   2.3 1023  32  1.8 7  3.5  77    0    5 273 -298  2
3909500 2599500  1 11 10   2.5 1023  54  1.6 7  3.5  78   30   21 274 -300  2
3909500 2599500  1 11 11   2.8 1024 108  1.7 7  3.5  76   30   47 277 -304  2
3909500 2599500  1 11 12   3.2 1024 170  1.1 8  3.6  76    0   79 286 -310  2
3909500 2599500  1 11 13   3.5 1024 157  0.7 8  3.7  77    0   54 296 -313  2
3909500 2599500  1 11 14   3.7 1023 142  1.7 8  3.7  77    0   49 299 -315  2
3909500 2599500  1 11 15   3.8 1023 144  1.1 8  3.8  77    0   47 301 -316  2
3909500 2599500  1 11 16   4.2 1023  95  1.1 8  3.8  75    0   30 304 -315  2
3909500 2599500  1 11 17   4.1 1023 136  1.7 8  3.8  75    0    3 304 -314  2
3909500 2599500  1 11 18   4.0 1023 123  1.0 8  3.8  75    0    0 304 -311  2
3909500 2599500  1 11 19   4.0 1023 106  1.1 8  3.7  74    0    0 305 -307  2
3909500 2599500  1 11 20   4.0 1023 109  1.0 8  3.7  73    0    0 305 -304  2
3909500 2599500  1 11 21   4.0 1023 124  1.1 8  3.6  73    0    0 305 -302  2
3909500 2599500  1 11 22   4.1 1023   7  0.4 8  3.6  73    0    0 304 -301  2
3909500 2599500  1 11 23   3.6 1023 124  1.0 8  3.7  74    0    0 301 -300  2
3909500 2599500  1 11 24   3.6 1022 117  1.0 8  3.7  76    0    0 299 -299  2
3909500 2599500  1 12  1   3.6 1022 117  1.9 7  3.7  76    0    0 292 -298  2
3909500 2599500  1 12  2   3.3 1021  93  1.9 6  3.5  74    0    0 282 -297  2
3909500 2599500  1 12  3   3.1 1021 136  1.2 7  3.5  74    0    0 281 -297  2
3909500 2599500  1 12  4   2.8 1021 116  1.3 7  3.5  76    0    0 286 -297  2
3909500 2599500  1 12  5   2.6 1020 124  2.0 7  3.5  77    0    0 284 -296  2
3909500 2599500  1 12  6   2.5 1020 107  1.4 8  3.5  78    0    0 286 -296  2
3909500 2599500  1 12  7   2.5 1019 146  2.1 8  3.5  77    0    0 290 -295  2
3909500 2599500  1 12  8   2.5 1019 145  2.1 8  3.4  76    0    0 289 -295  2
3909500 2599500  1 12  9   2.2 1019 147  2.2 8  3.4  76    0    3 286 -295  2
3909500 2599500  1 12 10   2.0 1019 151  2.2 8  3.4  77    0   27 284 -296  2
3909500 2599500  1 12 11   1.8 1019 116  2.9 8  3.4  78    0   32 281 -300  2
3909500 2599500  1 12 12   1.5 1019 198  2.9 8  3.3  79    0   34 279 -306  2
3909500 2599500  1 12 13   1.4 1018 124  2.2 8  3.3  80    0   34 274 -310  2
3909500 2599500  1 12 14   1.2 1017 128  2.9 8  3.3  80    0   29 269 -313  2
