Koordinatensystem : Lambert konform konisch
Rechtswert        : 3909500 Meter
Hochwert          : 2599500 Meter
Hoehenlage        : 126 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3909500 2599500  1  6  4  -5.9 1007  99  1.7 2  1.7  67    0    0 208 -269  0
3909500 2599500  1  6  5  -6.1 1006  97  1.7 2  1.7  68    0    0 208 -269  0
3909500 2599500  1  6  6  -6.4 1006  83  1.7 4  1.6  69    0    0 216 -268  0
3909500 2599500  1  6  7  -6.7 1005 104  0.9 4  1.6  70    0    0 223 -268  0
3909500 2599500  1  6  8  -6.4 1005  97  1.4 3  1.6  69    0    0 221 -267  0
3909500 2599500  1  6  9  -6.9 1005  96  1.7 3  1.6  69    0    5 218 -266  0
3909500 2599500  1  6 10  -6.3 1005  69  1.2 7  1.6  69   16   55 233 -267  0
3909500 2599500  1  6 11  -4.5 1005  80  0.9 4  1.7  67   42  108 241 -271  0
3909500 2599500  1  6 12  -3.7 1005  76  1.4 6  1.8  64   13  114 242 -277  0
3909500 2599500  1  6 13  -4.0 1005 105  1.2 8  1.9  64    3  101 260 -283  0
3909500 2599500  1  6 14  -3.9 1005  78  1.7 8  1.9  66    7  106 271 -287  0
3909500 2599500  1  6 15  -3.8 1005  13  2.0 6  1.9  65   22   97 264 -288  0
3909500 2599500  1  6 16  -3.7 1005  37  1.5 7  1.9  64   20   56 259 -287  0
3909500 2599500  1  6 17  -4.1 1006  45  1.6 7  1.8  64    0    9 262 -283  0
3909500 2599500  1  6 18  -4.6 1007  51  1.5 6  1.8  66    0    0 256 -278  0
3909500 2599500  1  6 19  -5.1 1007  53  1.4 7  1.8  68    0    0 255 -276  0
3909500 2599500  1  6 20  -5.2 1008  12  1.0 6  1.8  70    0    0 254 -274  0
3909500 2599500  1  6 21  -6.0 1009   8  0.6 7  1.8  72    0    0 252 -273  0
3909500 2599500  1  6 22  -6.0 1010  26  0.7 8  1.8  75    0    0 259 -271  0
3909500 2599500  1  6 23  -5.0 1010  43  0.7 8  1.9  75    0    0 265 -270  0
3909500 2599500  1  6 24  -4.9 1010  52  1.1 8  2.0  75    0    0 266 -270  0
3909500 2599500  1  7  1  -4.5 1011 217  0.7 7  2.0  75    0    0 260 -269  0
3909500 2599500  1  7  2  -4.2 1011  82  1.0 6  2.0  74    0    0 252 -269  0
3909500 2599500  1  7  3  -4.4 1011  55  1.3 6  2.1  76    0    0 249 -268  0
3909500 2599500  1  7  4  -4.2 1012  18  0.9 6  2.1  77    0    0 247 -268  0
3909500 2599500  1  7  5  -4.3 1013  37  1.0 7  2.2  78    0    0 250 -267  0
3909500 2599500  1  7  6  -4.3 1013  33  1.0 7  2.1  78    0    0 252 -267  0
3909500 2599500  1  7  7  -4.2 1014  48  1.3 8  2.1  77    0    0 254 -266  0
3909500 2599500  1  7  8  -4.0 1014  45  1.3 7  2.1  76    0    0 252 -266  0
3909500 2599500  1  7  9  -4.0 1015  37  1.0 7  2.2  77    0    3 249 -265  0
3909500 2599500  1  7 10  -3.8 1016  26  1.2 8  2.2  77    0   38 252 -266  0
3909500 2599500  1  7 11  -3.4 1017  15  2.0 7  2.2  77    1   67 254 -270  0
3909500 2599500  1  7 12  -3.4 1018  30  1.8 7  2.3  78    1   81 254 -277  0
3909500 2599500  1  7 13  -3.2 1018  42  1.9 7  2.3  78    0   88 256 -283  0
3909500 2599500  1  7 14  -2.9 1018  34  1.9 7  2.3  75    0   69 256 -286  0
3909500 2599500  1  7 15  -3.1 1018 359  2.3 7  2.2  73    0   57 252 -288  0
3909500 2599500  1  7 16  -3.1 1018  20  2.2 8  2.2  72    0   32 249 -286  0
3909500 2599500  1  7 17  -3.3 1019  23  1.9 6  2.1  71    0    4 239 -282  0
3909500 2599500  1  7 18  -3.3 1020  35  2.6 7  2.1  70    0    0 232 -277  0
3909500 2599500  1  7 19  -3.4 1021  45  1.8 8  2.0  69    0    0 236 -275  0
3909500 2599500  1  7 20  -3.3 1021  83  1.2 8  2.0  68    0    0 238 -273  0
3909500 2599500  1  7 21  -3.6 1022  82  2.0 8  2.0  68    0    0 238 -272  0
3909500 2599500  1  7 22  -3.8 1022  71  2.3 8  1.9  68    0    0 238 -271  0
3909500 2599500  1  7 23  -4.0 1022  49  1.3 8  1.9  69    0    0 240 -269  0
3909500 2599500  1  7 24  -4.1 1022  34  2.0 8  1.9  69    0    0 241 -268  0
3909500 2599500  1  8  1  -4.3 1023  59  1.3 8  1.9  69    0    0 243 -267  0
3909500 2599500  1  8  2  -4.6 1023  95  1.4 8  1.9  70    0    0 244 -266  0
3909500 2599500  1  8  3  -4.8 1023  65  1.8 7  1.9  72    0    0 242 -265  0
3909500 2599500  1  8  4  -4.9 1023  75  1.4 8  1.9  73    0    0 244 -264  0
3909500 2599500  1  8  5  -4.9 1023  88  1.6 8  1.9  74    0    0 249 -263  0
3909500 2599500  1  8  6  -5.0 1023  89  2.0 8  1.9  74    0    0 250 -263  0
3909500 2599500  1  8  7  -5.1 1022 107  2.1 7  1.9  74    0    0 248 -263  0
3909500 2599500  1  8  8  -5.0 1022  96  1.8 6  1.9  75    0    0 242 -263  0
3909500 2599500  1  8  9  -5.1 1022 123  1.7 6  1.9  75    0    4 238 -262  0
3909500 2599500  1  8 10  -5.1 1022 114  1.8 8  1.9  75    0   13 246 -263  0
3909500 2599500  1  8 11  -4.7 1022 145  2.3 8  2.0  75    0   22 256 -268  0
3909500 2599500  1  8 12  -4.7 1022 109  2.5 8  2.0  75    0   52 257 -275  0
3909500 2599500  1  8 13  -4.6 1021 113  2.2 8  2.0  75    0   69 258 -282  0
3909500 2599500  1  8 14  -4.4 1020 159  1.8 8  2.0  74    0   60 258 -287  0
3909500 2599500  1  8 15  -3.9 1019 187  2.4 8  2.0  74    0   54 258 -289  0
3909500 2599500  1  8 16  -3.6 1019 182  2.6 8  2.1  73    8   58 259 -287  0
3909500 2599500  1  8 17  -3.8 1018 166  2.0 7  2.1  73    0   12 255 -283  0
3909500 2599500  1  8 18  -3.8 1017 211  1.9 7  2.1  74    0    0 253 -278  0
3909500 2599500  1  8 19  -3.6 1017 196  1.6 7  2.1  75    0    0 255 -276  0
3909500 2599500  1  8 20  -3.5 1016 159  1.5 8  2.2  74    0    0 260 -275  0
3909500 2599500  1  8 21  -3.3 1016 138  1.6 8  2.2  74    0    0 265 -275  0
3909500 2599500  1  8 22  -3.3 1015 192  1.2 8  2.2  75    0    0 268 -275  0
3909500 2599500  1  8 23  -2.9 1014 190  1.1 8  2.3  75    0    0 270 -276  0
3909500 2599500  1  8 24  -3.0 1014 193  1.5 8  2.4  79    0    0 274 -278  0
3909500 2599500  1  9  1  -2.6 1013 202  2.1 7  2.6  84    0    0 275 -280  0
3909500 2599500  1  9  2  -2.5 1012 212  2.3 7  2.7  85    0    0 274 -281  0
3909500 2599500  1  9  3  -2.4 1011 210  2.2 8  2.7  86    0    0 279 -282  0
3909500 2599500  1  9  4  -2.3 1011 203  2.9 7  2.8  86    0    0 280 -284  0
3909500 2599500  1  9  5  -2.2 1011 237  1.7 7  2.8  86    0    0 278 -285  0
3909500 2599500  1  9  6  -1.7 1010 225  0.6 7  2.9  87    0    0 280 -286  0
3909500 2599500  1  9  7  -1.7 1010  11  0.6 7  2.9  88    0    0 281 -287  0
