#1
double tab(8761, 2)
# time	T_room
13150800	17.0
13154400	21.0
13158000	21.0
13161600	21.0
13165200	21.0
13168800	21.0
13172400	21.0
13176000	21.0
13179600	21.0
13183200	21.0
13186800	21.0
13190400	21.0
13194000	21.0
13197600	21.0
13201200	21.0
13204800	17.0
13208400	17.0
13212000	17.0
13215600	17.0
13219200	17.0
13222800	17.0
13226400	17.0
13230000	17.0
13233600	17.0
13237200	17.0
13240800	21.0
13244400	21.0
13248000	21.0
13251600	21.0
13255200	21.0
13258800	21.0
13262400	21.0
13266000	21.0
13269600	21.0
13273200	21.0
13276800	21.0
13280400	21.0
13284000	21.0
13287600	21.0
13291200	17.0
13294800	17.0
13298400	17.0
13302000	17.0
13305600	17.0
13309200	17.0
13312800	17.0
13316400	17.0
13320000	17.0
13323600	17.0
13327200	21.0
13330800	21.0
13334400	21.0
13338000	21.0
13341600	21.0
13345200	21.0
13348800	21.0
13352400	21.0
13356000	21.0
13359600	21.0
13363200	21.0
13366800	21.0
13370400	21.0
13374000	21.0
13377600	17.0
13381200	17.0
13384800	17.0
13388400	17.0
13392000	17.0
13395600	17.0
13399200	17.0
13402800	17.0
13406400	17.0
13410000	17.0
13413600	21.0
13417200	21.0
13420800	21.0
13424400	21.0
13428000	21.0
13431600	21.0
13435200	21.0
13438800	21.0
13442400	21.0
13446000	21.0
13449600	21.0
13453200	21.0
13456800	21.0
13460400	21.0
13464000	17.0
13467600	17.0
13471200	17.0
13474800	17.0
13478400	17.0
13482000	17.0
13485600	17.0
13489200	17.0
13492800	17.0
13496400	17.0
13500000	21.0
13503600	21.0
13507200	21.0
13510800	21.0
13514400	21.0
13518000	21.0
13521600	21.0
13525200	21.0
13528800	21.0
13532400	21.0
13536000	21.0
13539600	21.0
13543200	21.0
13546800	21.0
13550400	17.0
13554000	17.0
13557600	17.0
13561200	17.0
13564800	17.0
13568400	17.0
13572000	17.0
13575600	17.0
13579200	17.0
13582800	17.0
13586400	21.0
13590000	21.0
13593600	21.0
13597200	21.0
13600800	21.0
13604400	21.0
13608000	21.0
13611600	21.0
13615200	21.0
13618800	21.0
13622400	21.0
13626000	21.0
13629600	21.0
13633200	21.0
13636800	17.0
13640400	17.0
13644000	17.0
13647600	17.0
13651200	17.0
13654800	17.0
13658400	17.0
13662000	17.0
13665600	17.0
13669200	17.0
13672800	21.0
13676400	21.0
13680000	21.0
13683600	21.0
13687200	21.0
13690800	21.0
13694400	21.0
13698000	21.0
13701600	21.0
13705200	21.0
13708800	21.0
13712400	21.0
13716000	21.0
13719600	21.0
13723200	17.0
13726800	17.0
13730400	17.0
13734000	17.0
13737600	17.0
13741200	17.0
13744800	17.0
13748400	17.0
13752000	17.0
13755600	17.0
13759200	21.0
13762800	21.0
13766400	21.0
13770000	21.0
13773600	21.0
13777200	21.0
13780800	21.0
13784400	21.0
13788000	21.0
13791600	21.0
13795200	21.0
13798800	21.0
13802400	21.0
13806000	21.0
13809600	17.0
13813200	17.0
13816800	17.0
13820400	17.0
13824000	17.0
13827600	17.0
13831200	17.0
13834800	17.0
13838400	17.0
13842000	17.0
13845600	21.0
13849200	21.0
13852800	21.0
13856400	21.0
13860000	21.0
13863600	21.0
13867200	21.0
13870800	21.0
13874400	21.0
13878000	21.0
13881600	21.0
13885200	21.0
13888800	21.0
13892400	21.0
13896000	17.0
13899600	17.0
13903200	17.0
13906800	17.0
13910400	17.0
13914000	17.0
13917600	17.0
13921200	17.0
13924800	17.0
13928400	17.0
13932000	21.0
13935600	21.0
13939200	21.0
13942800	21.0
13946400	21.0
13950000	21.0
13953600	21.0
13957200	21.0
13960800	21.0
13964400	21.0
13968000	21.0
13971600	21.0
13975200	21.0
13978800	21.0
13982400	17.0
13986000	17.0
13989600	17.0
13993200	17.0
13996800	17.0
14000400	17.0
14004000	17.0
14007600	17.0
14011200	17.0
14014800	17.0
14018400	21.0
14022000	21.0
14025600	21.0
14029200	21.0
14032800	21.0
14036400	21.0
14040000	21.0
14043600	21.0
14047200	21.0
14050800	21.0
14054400	21.0
14058000	21.0
14061600	21.0
14065200	21.0
14068800	17.0
14072400	17.0
14076000	17.0
14079600	17.0
14083200	17.0
14086800	17.0
14090400	17.0
14094000	17.0
14097600	17.0
14101200	17.0
14104800	21.0
14108400	21.0
14112000	21.0
14115600	21.0
14119200	21.0
14122800	21.0
14126400	21.0
14130000	21.0
14133600	21.0
14137200	21.0
14140800	21.0
14144400	21.0
14148000	21.0
14151600	21.0
14155200	17.0
14158800	17.0
14162400	17.0
14166000	17.0
14169600	17.0
14173200	17.0
14176800	17.0
14180400	17.0
14184000	17.0
14187600	17.0
14191200	21.0
14194800	21.0
14198400	21.0
14202000	21.0
14205600	21.0
14209200	21.0
14212800	21.0
14216400	21.0
14220000	21.0
14223600	21.0
14227200	21.0
14230800	21.0
14234400	21.0
14238000	21.0
14241600	17.0
14245200	17.0
14248800	17.0
14252400	17.0
14256000	17.0
14259600	17.0
14263200	17.0
14266800	17.0
14270400	17.0
14274000	17.0
14277600	21.0
14281200	21.0
14284800	21.0
14288400	21.0
14292000	21.0
14295600	21.0
14299200	21.0
14302800	21.0
14306400	21.0
14310000	21.0
14313600	21.0
14317200	21.0
14320800	21.0
14324400	21.0
14328000	17.0
14331600	17.0
14335200	17.0
14338800	17.0
14342400	17.0
14346000	17.0
14349600	17.0
14353200	17.0
14356800	17.0
14360400	17.0
14364000	21.0
14367600	21.0
14371200	21.0
14374800	21.0
14378400	21.0
14382000	21.0
14385600	21.0
14389200	21.0
14392800	21.0
14396400	21.0
14400000	21.0
14403600	21.0
14407200	21.0
14410800	21.0
14414400	17.0
14418000	17.0
14421600	17.0
14425200	17.0
14428800	17.0
14432400	17.0
14436000	17.0
14439600	17.0
14443200	17.0
14446800	17.0
14450400	21.0
14454000	21.0
14457600	21.0
14461200	21.0
14464800	21.0
14468400	21.0
14472000	21.0
14475600	21.0
14479200	21.0
14482800	21.0
14486400	21.0
14490000	21.0
14493600	21.0
14497200	21.0
14500800	17.0
14504400	17.0
14508000	17.0
14511600	17.0
14515200	17.0
14518800	17.0
14522400	17.0
14526000	17.0
14529600	17.0
14533200	17.0
14536800	21.0
14540400	21.0
14544000	21.0
14547600	21.0
14551200	21.0
14554800	21.0
14558400	21.0
14562000	21.0
14565600	21.0
14569200	21.0
14572800	21.0
14576400	21.0
14580000	21.0
14583600	21.0
14587200	17.0
14590800	17.0
14594400	17.0
14598000	17.0
14601600	17.0
14605200	17.0
14608800	17.0
14612400	17.0
14616000	17.0
14619600	17.0
14623200	21.0
14626800	21.0
14630400	21.0
14634000	21.0
14637600	21.0
14641200	21.0
14644800	21.0
14648400	21.0
14652000	21.0
14655600	21.0
14659200	21.0
14662800	21.0
14666400	21.0
14670000	21.0
14673600	17.0
14677200	17.0
14680800	17.0
14684400	17.0
14688000	17.0
14691600	17.0
14695200	17.0
14698800	17.0
14702400	17.0
14706000	17.0
14709600	21.0
14713200	21.0
14716800	21.0
14720400	21.0
14724000	21.0
14727600	21.0
14731200	21.0
14734800	21.0
14738400	21.0
14742000	21.0
14745600	21.0
14749200	21.0
14752800	21.0
14756400	21.0
14760000	17.0
14763600	17.0
14767200	17.0
14770800	17.0
14774400	17.0
14778000	17.0
14781600	17.0
14785200	17.0
14788800	17.0
14792400	17.0
14796000	21.0
14799600	21.0
14803200	21.0
14806800	21.0
14810400	21.0
14814000	21.0
14817600	21.0
14821200	21.0
14824800	21.0
14828400	21.0
14832000	21.0
14835600	21.0
14839200	21.0
14842800	21.0
14846400	17.0
14850000	17.0
14853600	17.0
14857200	17.0
14860800	17.0
14864400	17.0
14868000	17.0
14871600	17.0
14875200	17.0
14878800	17.0
14882400	21.0
14886000	21.0
14889600	21.0
14893200	21.0
14896800	21.0
14900400	21.0
14904000	21.0
14907600	21.0
14911200	21.0
14914800	21.0
14918400	21.0
14922000	21.0
14925600	21.0
14929200	21.0
14932800	17.0
14936400	17.0
14940000	17.0
14943600	17.0
14947200	17.0
14950800	17.0
14954400	17.0
14958000	17.0
14961600	17.0
14965200	17.0
14968800	21.0
14972400	21.0
14976000	21.0
14979600	21.0
14983200	21.0
14986800	21.0
14990400	21.0
14994000	21.0
14997600	21.0
15001200	21.0
15004800	21.0
15008400	21.0
15012000	21.0
15015600	21.0
15019200	17.0
15022800	17.0
15026400	17.0
15030000	17.0
15033600	17.0
15037200	17.0
15040800	17.0
15044400	17.0
15048000	17.0
15051600	17.0
15055200	21.0
15058800	21.0
15062400	21.0
15066000	21.0
15069600	21.0
15073200	21.0
15076800	21.0
15080400	21.0
15084000	21.0
15087600	21.0
15091200	21.0
15094800	21.0
15098400	21.0
15102000	21.0
15105600	17.0
15109200	17.0
15112800	17.0
15116400	17.0
15120000	17.0
15123600	17.0
15127200	17.0
15130800	17.0
15134400	17.0
15138000	17.0
15141600	21.0
15145200	21.0
15148800	21.0
15152400	21.0
15156000	21.0
15159600	21.0
15163200	21.0
15166800	21.0
15170400	21.0
15174000	21.0
15177600	21.0
15181200	21.0
15184800	21.0
15188400	21.0
15192000	17.0
15195600	17.0
15199200	17.0
15202800	17.0
15206400	17.0
15210000	17.0
15213600	17.0
15217200	17.0
15220800	17.0
15224400	17.0
15228000	21.0
15231600	21.0
15235200	21.0
15238800	21.0
15242400	21.0
15246000	21.0
15249600	21.0
15253200	21.0
15256800	21.0
15260400	21.0
15264000	21.0
15267600	21.0
15271200	21.0
15274800	21.0
15278400	17.0
15282000	17.0
15285600	17.0
15289200	17.0
15292800	17.0
15296400	17.0
15300000	17.0
15303600	17.0
15307200	17.0
15310800	17.0
15314400	21.0
15318000	21.0
15321600	21.0
15325200	21.0
15328800	21.0
15332400	21.0
15336000	21.0
15339600	21.0
15343200	21.0
15346800	21.0
15350400	21.0
15354000	21.0
15357600	21.0
15361200	21.0
15364800	17.0
15368400	17.0
15372000	17.0
15375600	17.0
15379200	17.0
15382800	17.0
15386400	17.0
15390000	17.0
15393600	17.0
15397200	17.0
15400800	21.0
15404400	21.0
15408000	21.0
15411600	21.0
15415200	21.0
15418800	21.0
15422400	21.0
15426000	21.0
15429600	21.0
15433200	21.0
15436800	21.0
15440400	21.0
15444000	21.0
15447600	21.0
15451200	17.0
15454800	17.0
15458400	17.0
15462000	17.0
15465600	17.0
15469200	17.0
15472800	17.0
15476400	17.0
15480000	17.0
15483600	17.0
15487200	21.0
15490800	21.0
15494400	21.0
15498000	21.0
15501600	21.0
15505200	21.0
15508800	21.0
15512400	21.0
15516000	21.0
15519600	21.0
15523200	21.0
15526800	21.0
15530400	21.0
15534000	21.0
15537600	17.0
15541200	17.0
15544800	17.0
15548400	17.0
15552000	17.0
15555600	17.0
15559200	17.0
15562800	17.0
15566400	17.0
15570000	17.0
15573600	21.0
15577200	21.0
15580800	21.0
15584400	21.0
15588000	21.0
15591600	21.0
15595200	21.0
15598800	21.0
15602400	21.0
15606000	21.0
15609600	21.0
15613200	21.0
15616800	21.0
15620400	21.0
15624000	17.0
15627600	17.0
15631200	17.0
15634800	17.0
15638400	17.0
15642000	17.0
15645600	17.0
15649200	17.0
15652800	17.0
15656400	17.0
15660000	21.0
15663600	21.0
15667200	21.0
15670800	21.0
15674400	21.0
15678000	21.0
15681600	21.0
15685200	21.0
15688800	21.0
15692400	21.0
15696000	21.0
15699600	21.0
15703200	21.0
15706800	21.0
15710400	17.0
15714000	17.0
15717600	17.0
15721200	17.0
15724800	17.0
15728400	17.0
15732000	17.0
15735600	17.0
15739200	17.0
15742800	17.0
15746400	21.0
15750000	21.0
15753600	21.0
15757200	21.0
15760800	21.0
15764400	21.0
15768000	21.0
15771600	21.0
15775200	21.0
15778800	21.0
15782400	21.0
15786000	21.0
15789600	21.0
15793200	21.0
15796800	17.0
15800400	17.0
15804000	17.0
15807600	17.0
15811200	17.0
15814800	17.0
15818400	17.0
15822000	17.0
15825600	17.0
15829200	17.0
15832800	21.0
15836400	21.0
15840000	21.0
15843600	21.0
15847200	21.0
15850800	21.0
15854400	21.0
15858000	21.0
15861600	21.0
15865200	21.0
15868800	21.0
15872400	21.0
15876000	21.0
15879600	21.0
15883200	17.0
15886800	17.0
15890400	17.0
15894000	17.0
15897600	17.0
15901200	17.0
15904800	17.0
15908400	17.0
15912000	17.0
15915600	17.0
15919200	21.0
15922800	21.0
15926400	21.0
15930000	21.0
15933600	21.0
15937200	21.0
15940800	21.0
15944400	21.0
15948000	21.0
15951600	21.0
15955200	21.0
15958800	21.0
15962400	21.0
15966000	21.0
15969600	17.0
15973200	17.0
15976800	17.0
15980400	17.0
15984000	17.0
15987600	17.0
15991200	17.0
15994800	17.0
15998400	17.0
16002000	17.0
16005600	21.0
16009200	21.0
16012800	21.0
16016400	21.0
16020000	21.0
16023600	21.0
16027200	21.0
16030800	21.0
16034400	21.0
16038000	21.0
16041600	21.0
16045200	21.0
16048800	21.0
16052400	21.0
16056000	17.0
16059600	17.0
16063200	17.0
16066800	17.0
16070400	17.0
16074000	17.0
16077600	17.0
16081200	17.0
16084800	17.0
16088400	17.0
16092000	21.0
16095600	21.0
16099200	21.0
16102800	21.0
16106400	21.0
16110000	21.0
16113600	21.0
16117200	21.0
16120800	21.0
16124400	21.0
16128000	21.0
16131600	21.0
16135200	21.0
16138800	21.0
16142400	17.0
16146000	17.0
16149600	17.0
16153200	17.0
16156800	17.0
16160400	17.0
16164000	17.0
16167600	17.0
16171200	17.0
16174800	17.0
16178400	21.0
16182000	21.0
16185600	21.0
16189200	21.0
16192800	21.0
16196400	21.0
16200000	21.0
16203600	21.0
16207200	21.0
16210800	21.0
16214400	21.0
16218000	21.0
16221600	21.0
16225200	21.0
16228800	17.0
16232400	17.0
16236000	17.0
16239600	17.0
16243200	17.0
16246800	17.0
16250400	17.0
16254000	17.0
16257600	17.0
16261200	17.0
16264800	21.0
16268400	21.0
16272000	21.0
16275600	21.0
16279200	21.0
16282800	21.0
16286400	21.0
16290000	21.0
16293600	21.0
16297200	21.0
16300800	21.0
16304400	21.0
16308000	21.0
16311600	21.0
16315200	17.0
16318800	17.0
16322400	17.0
16326000	17.0
16329600	17.0
16333200	17.0
16336800	17.0
16340400	17.0
16344000	17.0
16347600	17.0
16351200	21.0
16354800	21.0
16358400	21.0
16362000	21.0
16365600	21.0
16369200	21.0
16372800	21.0
16376400	21.0
16380000	21.0
16383600	21.0
16387200	21.0
16390800	21.0
16394400	21.0
16398000	21.0
16401600	17.0
16405200	17.0
16408800	17.0
16412400	17.0
16416000	17.0
16419600	17.0
16423200	17.0
16426800	17.0
16430400	17.0
16434000	17.0
16437600	21.0
16441200	21.0
16444800	21.0
16448400	21.0
16452000	21.0
16455600	21.0
16459200	21.0
16462800	21.0
16466400	21.0
16470000	21.0
16473600	21.0
16477200	21.0
16480800	21.0
16484400	21.0
16488000	17.0
16491600	17.0
16495200	17.0
16498800	17.0
16502400	17.0
16506000	17.0
16509600	17.0
16513200	17.0
16516800	17.0
16520400	17.0
16524000	21.0
16527600	21.0
16531200	21.0
16534800	21.0
16538400	21.0
16542000	21.0
16545600	21.0
16549200	21.0
16552800	21.0
16556400	21.0
16560000	21.0
16563600	21.0
16567200	21.0
16570800	21.0
16574400	17.0
16578000	17.0
16581600	17.0
16585200	17.0
16588800	17.0
16592400	17.0
16596000	17.0
16599600	17.0
16603200	17.0
16606800	17.0
16610400	21.0
16614000	21.0
16617600	21.0
16621200	21.0
16624800	21.0
16628400	21.0
16632000	21.0
16635600	21.0
16639200	21.0
16642800	21.0
16646400	21.0
16650000	21.0
16653600	21.0
16657200	21.0
16660800	17.0
16664400	17.0
16668000	17.0
16671600	17.0
16675200	17.0
16678800	17.0
16682400	17.0
16686000	17.0
16689600	17.0
16693200	17.0
16696800	21.0
16700400	21.0
16704000	21.0
16707600	21.0
16711200	21.0
16714800	21.0
16718400	21.0
16722000	21.0
16725600	21.0
16729200	21.0
16732800	21.0
16736400	21.0
16740000	21.0
16743600	21.0
16747200	17.0
16750800	17.0
16754400	17.0
16758000	17.0
16761600	17.0
16765200	17.0
16768800	17.0
16772400	17.0
16776000	17.0
16779600	17.0
16783200	21.0
16786800	21.0
16790400	21.0
16794000	21.0
16797600	21.0
16801200	21.0
16804800	21.0
16808400	21.0
16812000	21.0
16815600	21.0
16819200	21.0
16822800	21.0
16826400	21.0
16830000	21.0
16833600	17.0
16837200	17.0
16840800	17.0
16844400	17.0
16848000	17.0
16851600	17.0
16855200	17.0
16858800	17.0
16862400	17.0
16866000	17.0
16869600	21.0
16873200	21.0
16876800	21.0
16880400	21.0
16884000	21.0
16887600	21.0
16891200	21.0
16894800	21.0
16898400	21.0
16902000	21.0
16905600	21.0
16909200	21.0
16912800	21.0
16916400	21.0
16920000	17.0
16923600	17.0
16927200	17.0
16930800	17.0
16934400	17.0
16938000	17.0
16941600	17.0
16945200	17.0
16948800	17.0
16952400	17.0
16956000	21.0
16959600	21.0
16963200	21.0
16966800	21.0
16970400	21.0
16974000	21.0
16977600	21.0
16981200	21.0
16984800	21.0
16988400	21.0
16992000	21.0
16995600	21.0
16999200	21.0
17002800	21.0
17006400	17.0
17010000	17.0
17013600	17.0
17017200	17.0
17020800	17.0
17024400	17.0
17028000	17.0
17031600	17.0
17035200	17.0
17038800	17.0
17042400	21.0
17046000	21.0
17049600	21.0
17053200	21.0
17056800	21.0
17060400	21.0
17064000	21.0
17067600	21.0
17071200	21.0
17074800	21.0
17078400	21.0
17082000	21.0
17085600	21.0
17089200	21.0
17092800	17.0
17096400	17.0
17100000	17.0
17103600	17.0
17107200	17.0
17110800	17.0
17114400	17.0
17118000	17.0
17121600	17.0
17125200	17.0
17128800	21.0
17132400	21.0
17136000	21.0
17139600	21.0
17143200	21.0
17146800	21.0
17150400	21.0
17154000	21.0
17157600	21.0
17161200	21.0
17164800	21.0
17168400	21.0
17172000	21.0
17175600	21.0
17179200	17.0
17182800	17.0
17186400	17.0
17190000	17.0
17193600	17.0
17197200	17.0
17200800	17.0
17204400	17.0
17208000	17.0
17211600	17.0
17215200	21.0
17218800	21.0
17222400	21.0
17226000	21.0
17229600	21.0
17233200	21.0
17236800	21.0
17240400	21.0
17244000	21.0
17247600	21.0
17251200	21.0
17254800	21.0
17258400	21.0
17262000	21.0
17265600	17.0
17269200	17.0
17272800	17.0
17276400	17.0
17280000	17.0
17283600	17.0
17287200	17.0
17290800	17.0
17294400	17.0
17298000	17.0
17301600	21.0
17305200	21.0
17308800	21.0
17312400	21.0
17316000	21.0
17319600	21.0
17323200	21.0
17326800	21.0
17330400	21.0
17334000	21.0
17337600	21.0
17341200	21.0
17344800	21.0
17348400	21.0
17352000	17.0
17355600	17.0
17359200	17.0
17362800	17.0
17366400	17.0
17370000	17.0
17373600	17.0
17377200	17.0
17380800	17.0
17384400	17.0
17388000	21.0
17391600	21.0
17395200	21.0
17398800	21.0
17402400	21.0
17406000	21.0
17409600	21.0
17413200	21.0
17416800	21.0
17420400	21.0
17424000	21.0
17427600	21.0
17431200	21.0
17434800	21.0
17438400	17.0
17442000	17.0
17445600	17.0
17449200	17.0
17452800	17.0
17456400	17.0
17460000	17.0
17463600	17.0
17467200	17.0
17470800	17.0
17474400	21.0
17478000	21.0
17481600	21.0
17485200	21.0
17488800	21.0
17492400	21.0
17496000	21.0
17499600	21.0
17503200	21.0
17506800	21.0
17510400	21.0
17514000	21.0
17517600	21.0
17521200	21.0
17524800	17.0
17528400	17.0
17532000	17.0
17535600	17.0
17539200	17.0
17542800	17.0
17546400	17.0
17550000	17.0
17553600	17.0
17557200	17.0
17560800	21.0
17564400	21.0
17568000	21.0
17571600	21.0
17575200	21.0
17578800	21.0
17582400	21.0
17586000	21.0
17589600	21.0
17593200	21.0
17596800	21.0
17600400	21.0
17604000	21.0
17607600	21.0
17611200	17.0
17614800	17.0
17618400	17.0
17622000	17.0
17625600	17.0
17629200	17.0
17632800	17.0
17636400	17.0
17640000	17.0
17643600	17.0
17647200	21.0
17650800	21.0
17654400	21.0
17658000	21.0
17661600	21.0
17665200	21.0
17668800	21.0
17672400	21.0
17676000	21.0
17679600	21.0
17683200	21.0
17686800	21.0
17690400	21.0
17694000	21.0
17697600	17.0
17701200	17.0
17704800	17.0
17708400	17.0
17712000	17.0
17715600	17.0
17719200	17.0
17722800	17.0
17726400	17.0
17730000	17.0
17733600	21.0
17737200	21.0
17740800	21.0
17744400	21.0
17748000	21.0
17751600	21.0
17755200	21.0
17758800	21.0
17762400	21.0
17766000	21.0
17769600	21.0
17773200	21.0
17776800	21.0
17780400	21.0
17784000	17.0
17787600	17.0
17791200	17.0
17794800	17.0
17798400	17.0
17802000	17.0
17805600	17.0
17809200	17.0
17812800	17.0
17816400	17.0
17820000	21.0
17823600	21.0
17827200	21.0
17830800	21.0
17834400	21.0
17838000	21.0
17841600	21.0
17845200	21.0
17848800	21.0
17852400	21.0
17856000	21.0
17859600	21.0
17863200	21.0
17866800	21.0
17870400	17.0
17874000	17.0
17877600	17.0
17881200	17.0
17884800	17.0
17888400	17.0
17892000	17.0
17895600	17.0
17899200	17.0
17902800	17.0
17906400	21.0
17910000	21.0
17913600	21.0
17917200	21.0
17920800	21.0
17924400	21.0
17928000	21.0
17931600	21.0
17935200	21.0
17938800	21.0
17942400	21.0
17946000	21.0
17949600	21.0
17953200	21.0
17956800	17.0
17960400	17.0
17964000	17.0
17967600	17.0
17971200	17.0
17974800	17.0
17978400	17.0
17982000	17.0
17985600	17.0
17989200	17.0
17992800	21.0
17996400	21.0
18000000	21.0
18003600	21.0
18007200	21.0
18010800	21.0
18014400	21.0
18018000	21.0
18021600	21.0
18025200	21.0
18028800	21.0
18032400	21.0
18036000	21.0
18039600	21.0
18043200	17.0
18046800	17.0
18050400	17.0
18054000	17.0
18057600	17.0
18061200	17.0
18064800	17.0
18068400	17.0
18072000	17.0
18075600	17.0
18079200	21.0
18082800	21.0
18086400	21.0
18090000	21.0
18093600	21.0
18097200	21.0
18100800	21.0
18104400	21.0
18108000	21.0
18111600	21.0
18115200	21.0
18118800	21.0
18122400	21.0
18126000	21.0
18129600	17.0
18133200	17.0
18136800	17.0
18140400	17.0
18144000	17.0
18147600	17.0
18151200	17.0
18154800	17.0
18158400	17.0
18162000	17.0
18165600	21.0
18169200	21.0
18172800	21.0
18176400	21.0
18180000	21.0
18183600	21.0
18187200	21.0
18190800	21.0
18194400	21.0
18198000	21.0
18201600	21.0
18205200	21.0
18208800	21.0
18212400	21.0
18216000	17.0
18219600	17.0
18223200	17.0
18226800	17.0
18230400	17.0
18234000	17.0
18237600	17.0
18241200	17.0
18244800	17.0
18248400	17.0
18252000	21.0
18255600	21.0
18259200	21.0
18262800	21.0
18266400	21.0
18270000	21.0
18273600	21.0
18277200	21.0
18280800	21.0
18284400	21.0
18288000	21.0
18291600	21.0
18295200	21.0
18298800	21.0
18302400	17.0
18306000	17.0
18309600	17.0
18313200	17.0
18316800	17.0
18320400	17.0
18324000	17.0
18327600	17.0
18331200	17.0
18334800	17.0
18338400	21.0
18342000	21.0
18345600	21.0
18349200	21.0
18352800	21.0
18356400	21.0
18360000	21.0
18363600	21.0
18367200	21.0
18370800	21.0
18374400	21.0
18378000	21.0
18381600	21.0
18385200	21.0
18388800	17.0
18392400	17.0
18396000	17.0
18399600	17.0
18403200	17.0
18406800	17.0
18410400	17.0
18414000	17.0
18417600	17.0
18421200	17.0
18424800	21.0
18428400	21.0
18432000	21.0
18435600	21.0
18439200	21.0
18442800	21.0
18446400	21.0
18450000	21.0
18453600	21.0
18457200	21.0
18460800	21.0
18464400	21.0
18468000	21.0
18471600	21.0
18475200	17.0
18478800	17.0
18482400	17.0
18486000	17.0
18489600	17.0
18493200	17.0
18496800	17.0
18500400	17.0
18504000	17.0
18507600	17.0
18511200	21.0
18514800	21.0
18518400	21.0
18522000	21.0
18525600	21.0
18529200	21.0
18532800	21.0
18536400	21.0
18540000	21.0
18543600	21.0
18547200	21.0
18550800	21.0
18554400	21.0
18558000	21.0
18561600	17.0
18565200	17.0
18568800	17.0
18572400	17.0
18576000	17.0
18579600	17.0
18583200	17.0
18586800	17.0
18590400	17.0
18594000	17.0
18597600	21.0
18601200	21.0
18604800	21.0
18608400	21.0
18612000	21.0
18615600	21.0
18619200	21.0
18622800	21.0
18626400	21.0
18630000	21.0
18633600	21.0
18637200	21.0
18640800	21.0
18644400	21.0
18648000	17.0
18651600	17.0
18655200	17.0
18658800	17.0
18662400	17.0
18666000	17.0
18669600	17.0
18673200	17.0
18676800	17.0
18680400	17.0
18684000	21.0
18687600	21.0
18691200	21.0
18694800	21.0
18698400	21.0
18702000	21.0
18705600	21.0
18709200	21.0
18712800	21.0
18716400	21.0
18720000	21.0
18723600	21.0
18727200	21.0
18730800	21.0
18734400	17.0
18738000	17.0
18741600	17.0
18745200	17.0
18748800	17.0
18752400	17.0
18756000	17.0
18759600	17.0
18763200	17.0
18766800	17.0
18770400	21.0
18774000	21.0
18777600	21.0
18781200	21.0
18784800	21.0
18788400	21.0
18792000	21.0
18795600	21.0
18799200	21.0
18802800	21.0
18806400	21.0
18810000	21.0
18813600	21.0
18817200	21.0
18820800	17.0
18824400	17.0
18828000	17.0
18831600	17.0
18835200	17.0
18838800	17.0
18842400	17.0
18846000	17.0
18849600	17.0
18853200	17.0
18856800	21.0
18860400	21.0
18864000	21.0
18867600	21.0
18871200	21.0
18874800	21.0
18878400	21.0
18882000	21.0
18885600	21.0
18889200	21.0
18892800	21.0
18896400	21.0
18900000	21.0
18903600	21.0
18907200	17.0
18910800	17.0
18914400	17.0
18918000	17.0
18921600	17.0
18925200	17.0
18928800	17.0
18932400	17.0
18936000	17.0
18939600	17.0
18943200	21.0
18946800	21.0
18950400	21.0
18954000	21.0
18957600	21.0
18961200	21.0
18964800	21.0
18968400	21.0
18972000	21.0
18975600	21.0
18979200	21.0
18982800	21.0
18986400	21.0
18990000	21.0
18993600	17.0
18997200	17.0
19000800	17.0
19004400	17.0
19008000	17.0
19011600	17.0
19015200	17.0
19018800	17.0
19022400	17.0
19026000	17.0
19029600	21.0
19033200	21.0
19036800	21.0
19040400	21.0
19044000	21.0
19047600	21.0
19051200	21.0
19054800	21.0
19058400	21.0
19062000	21.0
19065600	21.0
19069200	21.0
19072800	21.0
19076400	21.0
19080000	17.0
19083600	17.0
19087200	17.0
19090800	17.0
19094400	17.0
19098000	17.0
19101600	17.0
19105200	17.0
19108800	17.0
